#FamilyID	7539_0<0>	50390_0<1>	77166_0<2>	7048_0<3>	217634_0<4>	<5>	<6>	<7>	41139_0<8>	115357_0<9>	116153_0<10>	<11>	166361_0<12>	1629725_0<13>	7070_0<14>	41895_0<15>	<16>	<17>	<18>	110193_0<19>	<20>	<21>	7054_0<22>	224129_0<23>	<24>	<25>	<26>	<27>	<28>	
18449at7041	0.5785	0.5785	0.0182221	0.535827	0.554667	0.00735879	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
18490at7041	0.664027	0.000104178	0.101823	0.56785	0.671865	0.0294053	0.564945	0.000494085	0.545064	0.545064	0.629591	0.514663	0.628098	6.70011e-05	0.50695	0.50695	0.610852	0.519045	0.550542	0.660117	0.211415	0.512226	0.650423	0.0894597	0.53643	0.554024	0.554328	0.503208	N/A
18534at7041	0.541838	0.541838	0.101823	0.56785	0.554667	0.514612	0.564945	0.0412371	0.523343	0.523343	0.0749728	0.514663	0.628098	0.628098	0.0069742	0.0206341	0.166515	0.519045	0.550542	2.17578e-05	0.640586	0.512226	1.60464e-10	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
18577at7041	0.541838	0.541838	0.535827	0.0182221	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.00281958	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18582at7041	0.117826	7.77543e-06	0.0545648	0.596518	0.600539	0.528587	0.034775	0.52749	0.523343	0.523343	0.19479	0.514663	0.571531	0.571531	0.52042	0.52042	0.166515	0.519045	0.0758323	0.0965094	0.0825114	0.512226	0.00347588	0.699326	0.53643	0.554024	0.0287507	0.503208	N/A
18597at7041	0.5785	0.5785	9.1823e-05	0.101823	0.0561001	0.528587	0.564945	0.52749	0.523343	0.523343	0.572473	0.00372063	0.03694	0.105916	0.50695	0.00348709	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18611at7041	0.5785	0.5785	4.17299e-06	0.56785	0.600539	0.528587	0.564945	0.52749	0.545064	0.545064	0.0749728	0.514663	0.628098	0.628098	0.513756	0.0206341	0.610852	0.519045	0.550542	0.660117	0.640586	0.512226	0.0187502	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
1861at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	1.20424e-06	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
18637at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.0348749	0.523343	0.572473	0.507414	0.571531	0.571531	2.43208e-05	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18655at7041	0.5785	0.0426833	0.56785	0.56785	0.00754614	0.528587	0.564945	0.52749	0.523343	0.523343	0.19479	0.514663	0.03694	0.571531	0.52042	0.000287475	0.166515	0.519045	0.526299	0.136322	0.0825114	0.512226	0.585953	0.585953	0.518738	0.0142893	0.528359	0.501608	N/A
18660at7041	0.0426833	0.5785	0.535827	0.535827	0.554667	0.00735879	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.126905	0.00401752	0.518738	0.528193	0.528359	0.501608	N/A
18677at7041	0.541838	0.0213368	0.000664975	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
1868at7041	0.541838	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18743at7041	0.541838	0.541838	0.0182221	0.535827	0.554667	0.514612	0.534207	0.514039	0.0676092	4.1789e-13	0.572473	0.507414	0.571531	0.571531	0.513756	0.513756	0.0312954	0.509662	0.526299	0.592455	0.0411886	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18778at7041	0.541838	0.0213368	0.535827	0.0182221	0.0280356	0.514612	0.534207	0.514039	0.523343	0.0118044	0.572473	0.507414	0.571531	0.03694	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18833at7041	0.541838	3.89973e-05	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18856at7041	0.723134	0.163089	0.645304	0.645304	0.0864952	0.600674	0.640016	7.23325e-05	0.565289	0.565289	0.674946	0.000326942	0.628098	0.192535	0.52042	0.52042	0.65211	0.528158	0.550542	0.241027	0.687947	0.518171	0.173632	0.736875	0.0799813	0.577713	0.0430713	0.5048	N/A
18889at7041	0.541838	0.0213368	2.42668e-05	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19010at7041	3.04715e-09	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	4.59184e-62	3.48089e-05	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.000123577	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19011at7041	0.0213368	0.541838	0.535827	0.0182221	0.554667	0.514612	0.534207	0.514039	0.523343	0.0118044	0.572473	0.507414	0.571531	0.03694	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19013at7041	0.5785	0.00014614	0.56785	0.101823	0.150979	0.528587	0.564945	0.52749	0.0676092	0.545064	0.0749728	0.514663	0.0739669	0.0040908	0.50695	0.50695	0.610852	0.519045	0.550542	0.241027	0.211415	0.512226	0.0894597	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
19016at7041	0.541838	0.000912182	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.03694	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19106at7041	0.211883	0.639031	0.00440283	0.622221	0.110752	0.554747	0.617525	0.552733	0.127259	0.00563164	0.00145665	0.528685	0.00435141	0.0188161	0.0139451	0.526947	0.686343	0.537009	0.593556	0.387258	0.725039	0.524006	0.736875	0.027602	0.568929	0.599458	0.599969	0.506385	N/A
19108at7041	0.541838	0.541838	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	1.55593e-07	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19123at7041	0.117826	0.00014614	0.56785	0.56785	0.0561001	0.528587	0.564945	0.52749	0.523343	0.523343	0.0133012	0.514663	0.571531	0.105916	0.50695	0.50695	0.166515	0.519045	0.526299	0.592455	0.211415	0.512226	0.0894597	0.650423	0.054652	0.554024	0.554328	0.503208	N/A
19136at7041	0.541838	0.541838	0.0364494	0.56785	0.0812098	0.514612	0.0173853	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.000203873	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19141at7041	0.610695	0.610695	0.00323059	0.56785	0.150979	0.0147177	0.564945	0.52749	0.523343	0.523343	0.572473	0.00372063	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19150at7041	0.541838	1.6672e-06	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.0118044	0.572473	0.507414	0.571531	0.00274428	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19292at7041	2.56645e-12	4.22184e-29	0.666068	0.000568501	0.0204936	0.620834	0.0162124	0.0080259	1.5878e-14	0.305858	4.25003e-06	0.554926	0.208611	0.00480178	7.13746e-05	0.0959611	0.00198321	0.569962	0.630281	4.55429e-05	0.0762165	0.546296	4.80958e-17	2.21785e-06	0.169689	0.0983677	0.655423	0.511093	N/A
19323at7041	0.5785	0.117826	0.535827	0.535827	0.0561001	0.528587	0.0974579	0.52749	0.523343	0.523343	0.0133012	0.514663	0.571531	0.03694	0.50695	0.50695	0.560865	0.0048542	0.526299	0.592455	0.579508	0.50617	0.585953	0.126905	0.518738	0.528193	0.528359	0.501608	N/A
19343at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.00281958	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.00125793	0.650423	0.518738	0.528193	0.0143743	0.501608	N/A
19405at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	6.5868e-06	0.0374406	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19417at7041	0.211883	0.639031	0.535827	0.535827	7.89295e-08	0.554747	0.000121198	0.552733	0.545064	0.545064	0.146691	0.528685	7.36758e-05	0.709329	0.52042	0.52042	0.0134097	0.537009	0.593556	0.00325746	0.348977	0.524006	4.93299e-14	0.368523	0.568929	0.599458	0.599969	0.506385	N/A
19495at7041	0.0044102	0.117826	0.56785	0.56785	0.150979	0.528587	0.564945	0.52749	0.545064	0.0676092	0.629591	0.514663	0.192535	0.628098	0.513756	0.513756	0.610852	0.519045	0.550542	0.0075112	0.640586	0.512226	0.0894597	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
19496at7041	0.000420725	0.610695	0.101823	0.56785	0.639181	0.541956	0.139828	0.540379	0.0983566	0.565289	0.674946	0.521753	0.177683	0.00774092	0.513756	0.513756	0.65211	0.528158	0.00402134	0.0183683	0.287175	0.518171	0.650423	0.00631308	0.55314	0.577713	0.117826	0.5048	N/A
19605at7041	0.0213368	0.541838	0.000664975	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19712at7041	0.541838	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.0118044	0.523343	0.0374406	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.00401752	0.518738	0.528193	0.528359	0.501608	N/A
19729at7041	0.0044102	0.5785	0.535827	0.535827	0.150979	0.528587	0.0974579	0.52749	0.565289	0.0353838	0.0749728	0.514663	0.571531	0.105916	0.50695	0.50695	0.0626357	0.519045	0.526299	0.592455	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19735at7041	0.0638521	0.167439	0.101823	0.56785	0.0167661	0.541956	0.564945	0.0141363	0.545064	0.0676092	0.0749728	0.514663	0.628098	0.0739669	0.513756	0.513756	0.610852	0.519045	0.550542	0.660117	0.640586	0.512226	0.0187502	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
19775at7041	0.541838	0.541838	0.535827	0.0182221	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.0129557	0.628098	0.50695	0.50695	0.560865	0.509662	0.550542	0.0075112	0.579508	0.50617	0.0894597	0.650423	0.53643	0.0810593	0.554328	0.503208	N/A
19781at7041	0.211883	0.639031	0.101823	0.56785	0.00202018	0.554747	0.00399591	0.552733	0.584131	0.584131	0.00145665	0.528685	0.673158	0.000528134	0.00118421	0.539598	0.686343	0.537009	0.572907	0.0183683	0.0559211	0.524006	0.368523	0.0641724	0.104081	0.599458	0.599969	0.506385	N/A
19795at7041	0.0638521	0.00323437	0.596518	0.145792	0.0057848	0.541956	0.592603	0.540379	0.545064	0.545064	0.00018757	0.521753	0.263958	0.673158	0.52042	0.0104605	0.231187	0.528158	0.572907	0.710308	0.687947	0.518171	0.226314	0.650423	0.55314	0.577713	0.117826	0.5048	N/A
19810at7041	0.541838	0.541838	0.0182221	0.535827	0.00157698	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.571531	0.513756	0.513756	0.560865	0.509662	0.526299	0.592455	0.0411886	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19878at7041	0.541838	0.0213368	0.535827	0.000664975	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19888at7041	0.00014614	0.117826	0.101823	0.00323059	0.600539	0.528587	0.564945	0.52749	0.545064	0.545064	0.0749728	0.514663	0.571531	0.03694	0.513756	0.513756	0.610852	0.519045	0.526299	0.592455	0.640586	0.512226	0.585953	0.585953	0.518738	0.0142893	0.528359	0.501608	N/A
19924at7041	0.541838	0.541838	0.535827	0.535827	4.98951e-06	0.514612	0.534207	0.514039	0.523343	0.0118044	0.0374406	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	1.92212e-10	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19942at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	3.67541e-09	0.572473	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19945at7041	0.5785	0.0426833	0.535827	0.535827	0.554667	0.00735879	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.00467708	0.579508	0.50617	0.000361592	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
19974at7041	0.541838	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
19979at7041	0.0213368	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	7.06174e-05	0.0219956	0.628098	0.192535	0.0069742	0.513756	0.166515	0.519045	0.550542	0.660117	0.640586	0.512226	0.0894597	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
20027at7041	0.541838	0.541838	0.0182221	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	2.43208e-05	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20046at7041	0.541838	1.6672e-06	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20059at7041	0.211883	0.0846993	0.535827	0.535827	3.30537e-11	0.554747	0.00209625	0.0211976	0.545064	0.545064	0.266756	0.521753	0.628098	0.192535	0.526947	0.526947	0.231187	0.528158	0.109901	0.710308	0.122631	0.518171	3.80827e-11	0.368523	0.55314	0.577713	0.0430713	0.5048	N/A
20070at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.0280802	0.673158	0.50695	0.50695	0.560865	0.509662	0.0266372	0.241027	0.579508	0.50617	0.00125793	0.226314	0.53643	0.0810593	0.554328	0.503208	N/A
20120at7041	0.5785	0.0426833	0.0364494	0.101823	0.600539	0.528587	0.564945	0.52749	0.545064	0.0676092	0.0749728	0.514663	0.628098	0.0040908	0.513756	0.0069742	0.610852	0.519045	0.550542	0.660117	0.640586	0.512226	0.00125793	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
20146at7041	0.541838	0.541838	0.0364494	0.56785	0.0280356	0.514612	0.0173853	0.514039	0.523343	0.523343	0.572473	0.507414	0.628098	0.192535	0.50695	0.50695	0.560865	0.509662	0.550542	0.660117	0.579508	0.50617	0.000363512	0.699326	0.53643	0.0810593	0.0287507	0.503208	N/A
20157at7041	0.541838	0.541838	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.0118044	0.572473	0.507414	0.571531	0.03694	0.50695	0.00348709	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20197at7041	0.541838	0.0213368	0.000664975	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.107291	0.507414	0.571531	0.03694	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20218at7041	0.541838	0.541838	0.00323059	0.56785	0.554667	0.514612	0.564945	0.0412371	0.0676092	0.545064	0.0133012	0.514663	0.628098	0.192535	0.50695	0.50695	0.610852	0.519045	0.550542	0.241027	0.211415	0.512226	0.226314	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
20264at7041	0.5785	0.00119134	0.101823	0.56785	0.150979	0.528587	0.564945	0.52749	0.545064	0.0676092	0.0749728	0.514663	0.571531	0.571531	0.513756	0.0069742	0.610852	0.519045	0.526299	0.592455	0.640586	0.512226	0.00125793	0.226314	0.054652	0.554024	0.554328	0.503208	N/A
20335at7041	0.0044102	0.5785	0.535827	0.535827	0.150979	0.528587	0.0974579	0.52749	0.523343	0.523343	0.629591	0.514663	0.000727178	0.628098	0.50695	0.50695	0.166515	0.519045	0.550542	0.241027	0.211415	0.512226	0.226314	0.0187502	0.53643	0.554024	0.554328	0.503208	N/A
20345at7041	0.541838	0.0213368	0.0182221	0.535827	0.554667	0.514612	0.534207	0.514039	0.0118044	0.523343	0.00281958	0.507414	0.571531	0.571531	0.50695	0.00348709	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20367at7041	0.0213368	0.541838	0.0534075	0.535827	0.00157698	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
20369at7041	0.013277	0.215459	0.286033	0.0347969	0.77625	0.010765	0.678741	0.00623709	0.584131	0.127259	0.0295155	0.000932771	0.628098	0.192535	0.000821304	0.533338	0.333802	0.545607	0.550542	0.241027	0.7544	0.529734	0.00729884	0.027602	0.00114139	0.0569508	0.599969	0.506385	N/A
20373at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.000212338	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20530at7041	0.541838	0.541838	0.00323059	0.56785	0.554667	0.514612	0.0173853	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20547at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.03694	0.000120929	0.513756	0.560865	0.509662	0.526299	0.592455	0.0411886	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20609at7041	0.610695	0.610695	0.101823	0.56785	0.0837708	0.541956	0.564945	0.0141363	0.523343	0.523343	0.0749728	0.514663	0.571531	0.00274428	0.50695	0.50695	0.560865	0.0048542	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20736at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.545064	0.00136835	0.572473	0.507414	0.03694	0.105916	0.50695	0.50695	0.0312954	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20751at7041	0.541838	0.541838	8.85563e-07	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20785at7041	1.97955e-08	0.117826	0.535827	0.535827	0.150979	0.528587	0.0974579	0.52749	1.74717e-19	0.127259	0.000756152	0.514663	0.571531	0.571531	0.0104131	0.50695	0.00936375	0.519045	0.526299	0.0481296	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20835at7041	0.5785	0.5785	0.101823	0.0364494	0.150979	0.528587	0.564945	0.52749	0.523343	0.523343	0.0133012	0.514663	0.628098	0.192535	0.50695	0.50695	0.166515	0.519045	0.550542	0.241027	0.211415	0.512226	0.226314	0.0894597	0.53643	0.554024	0.554328	0.503208	N/A
20841at7041	0.0213368	0.541838	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.03694	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.126905	0.518738	0.528193	0.528359	0.501608	N/A
20848at7041	0.541838	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20869at7041	0.5785	0.0426833	0.0364494	0.101823	0.600539	0.528587	0.564945	0.52749	0.545064	0.545064	0.629591	0.514663	0.571531	0.105916	0.50695	0.50695	0.610852	0.519045	0.526299	0.592455	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
20960at7041	0.0044102	0.117826	0.0364494	0.101823	0.600539	0.528587	0.564945	0.52749	0.545064	0.545064	0.000756152	0.514663	0.571531	0.571531	0.52042	0.52042	0.610852	0.519045	0.0758323	0.0965094	0.0825114	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
21058at7041	0.211883	0.639031	0.0901037	0.645304	5.96039e-13	0.101249	0.640016	0.564577	0.67352	0.0301581	0.0295155	0.535465	0.628098	0.628098	0.0501847	0.533338	4.13108e-05	0.545607	0.550542	0.0075112	0.7544	0.529734	1.5068e-11	0.420086	3.96625e-05	0.619436	0.620024	0.507962	N/A
21077at7041	0.541838	0.541838	0.535827	4.30369e-11	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.628098	0.628098	0.50695	0.50695	0.560865	0.509662	0.550542	0.660117	0.579508	0.50617	0.0187502	0.226314	0.53643	0.0810593	0.554328	0.503208	N/A
21101at7041	0.0426833	0.5785	0.56785	0.56785	0.0561001	0.528587	0.564945	0.52749	0.545064	0.545064	0.629591	0.514663	0.192535	6.70011e-05	0.50695	0.50695	0.610852	0.519045	0.550542	0.241027	0.211415	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
21110at7041	0.00014614	0.117826	0.56785	0.0364494	0.150979	0.528587	0.564945	0.52749	0.0676092	0.00136835	0.629591	0.514663	0.03694	0.105916	0.50695	0.50695	0.610852	0.519045	0.526299	0.592455	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
21125at7041	0.541838	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.571531	0.0104131	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
21142at7041	0.5785	0.0044102	0.56785	0.56785	0.150979	0.528587	0.564945	0.52749	0.545064	0.545064	0.000756152	0.514663	0.628098	0.192535	0.513756	0.513756	0.610852	0.519045	0.550542	0.660117	0.640586	0.512226	0.585953	0.585953	0.53643	0.554024	0.081515	0.503208	N/A
21228at7041	0.0172013	0.211883	0.596518	0.00231517	0.671865	0.554747	0.17854	0.552733	0.0470987	0.584131	7.81755e-05	0.528685	0.709329	0.0188161	0.52042	7.55788e-05	0.686343	0.537009	0.593556	0.387258	0.348977	0.524006	0.173632	0.173632	0.568929	0.599458	0.599969	0.506385	N/A
21257at7041	0.5785	0.5785	0.101823	0.56785	0.00754614	0.528587	0.564945	0.52749	0.523343	0.523343	0.0749728	0.514663	0.628098	0.192535	0.52042	1.69286e-10	0.166515	0.519045	0.550542	0.241027	0.0825114	0.512226	1.50412e-05	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
21326at7041	0.117826	0.0044102	0.535827	0.535827	0.600539	0.528587	0.534207	0.00706807	0.523343	0.523343	0.0374406	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
21395at7041	0.117826	0.5785	0.535827	0.535827	0.00754614	0.528587	0.534207	0.00706807	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.136322	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
21420at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	3.67541e-09	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
21467at7041	0.0213368	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.0676092	0.545064	0.572473	0.507414	0.192535	0.628098	0.000120929	0.0206341	0.610852	0.0285687	0.550542	0.241027	0.640586	0.512226	0.650423	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
